eps_deg,sample_idx,D_m,R_star_m,q
1.0,125,21.693151,10.846575,1.000000
1.0,126,7.577547,3.788773,1.000000
1.0,127,10.205921,5.102960,1.000000
1.0,128,16.952845,8.476422,1.000000
1.0,129,15.869837,7.934919,1.000000
1.0,130,14.749360,7.374680,1.000000
1.0,131,26.620203,13.588926,1.020948
1.0,132,12.659185,6.452060,1.019348
1.0,133,21.413535,10.706767,1.000000
1.0,134,17.646399,8.823199,1.000000
1.0,135,13.295871,6.647936,1.000000
1.0,136,30.210233,15.105116,1.000000
1.0,137,31.069787,15.534894,1.000000
1.0,138,15.074542,7.537271,1.000000
1.0,139,4.310722,2.155361,1.000000
1.0,140,11.034393,5.517197,1.000000
1.0,141,36.057889,18.028945,1.000000
1.0,142,10.542141,5.271551,1.000091
1.0,143,14.331627,7.165813,1.000000
1.0,144,47.584688,23.792344,1.000000
1.0,145,38.363245,19.181623,1.000000
1.0,146,38.971593,19.485796,1.000000
1.0,147,48.431015,24.215507,1.000000
1.0,148,10.814040,5.407020,1.000000
1.0,149,14.569179,7.284589,1.000000
1.0,150,29.359796,14.679898,1.000000
1.0,151,9.119373,4.559687,1.000000
1.0,152,15.716235,7.858118,1.000000
1.0,153,47.906912,23.953456,1.000000
1.0,154,1.481298,0.740649,1.000000
1.0,155,28.970936,14.512247,1.001849
1.0,156,34.570487,17.513345,1.013196
1.0,157,28.085406,14.042703,1.000000
1.0,158,13.998751,7.000144,1.000110
1.0,159,20.263591,10.131796,1.000000
1.0,160,32.068063,16.619111,1.036490
1.0,161,23.087367,11.543684,1.000000
1.0,162,12.885999,6.443000,1.000000
1.0,163,14.260169,7.130084,1.000000
1.0,164,8.267019,4.145552,1.002913
1.0,165,13.530304,6.765152,1.000000
1.0,166,37.483567,18.741783,1.000000
1.0,167,14.114263,7.057131,1.000000
1.0,168,76.706776,38.353388,1.000000
1.0,169,83.100726,41.550363,1.000000
1.0,170,4.859905,2.429952,1.000000
1.0,171,25.055072,12.527536,1.000000
1.0,172,22.301082,11.150541,1.000000
1.0,173,12.421136,6.210568,1.000000
1.0,174,7.060558,3.530279,1.000000
1.0,175,39.040780,19.520390,1.000000
1.0,176,17.128869,8.564434,1.000000
1.0,177,30.695786,15.489644,1.009236
1.0,178,32.473098,16.236549,1.000000
1.0,179,41.306261,20.653130,1.000000
1.0,180,9.758708,4.879354,1.000000
1.0,181,14.262718,7.131359,1.000000
1.0,182,7.468227,3.734113,1.000000
1.0,183,63.256027,31.628014,1.000000
1.0,184,15.277030,7.638515,1.000000
1.0,185,12.214379,6.107190,1.000000
1.0,186,27.300619,13.708870,1.004290
1.0,187,11.582185,5.791092,1.000000
1.0,188,30.718765,15.395546,1.002354
1.0,189,6.894839,3.447420,1.000000
1.0,190,42.174079,21.087039,1.000000
1.0,191,24.258230,12.129115,1.000000
1.0,192,14.378736,7.189368,1.000000
1.0,193,47.081144,23.540572,1.000000
1.0,194,18.305855,9.152928,1.000000
1.0,195,23.688015,11.844008,1.000000
1.0,196,29.339255,14.669628,1.000000
1.0,197,24.004058,12.002029,1.000000
1.0,198,37.053280,18.526640,1.000000
1.0,199,65.565394,32.782697,1.000000
1.0,200,28.985519,14.492760,1.000000
1.0,201,5.679700,2.839850,1.000000
1.0,202,54.180991,27.090495,1.000000
1.0,203,43.643973,21.821987,1.000000
1.0,204,40.058451,20.029226,1.000000
1.0,205,16.973750,8.486875,1.000000
1.0,206,32.610641,16.315372,1.000616
1.0,207,9.356188,4.678094,1.000000
1.0,208,10.083348,5.041674,1.000000
1.0,209,7.969327,3.984663,1.000000
1.0,210,39.181349,19.590675,1.000000
1.0,211,13.637637,6.818818,1.000000
1.0,212,13.754863,6.877431,1.000000
1.0,213,46.903555,23.451777,1.000000
1.0,214,8.045986,4.022993,1.000000
1.0,215,11.099179,5.549590,1.000000
1.0,216,28.470130,14.235065,1.000000
1.0,217,28.271069,14.135534,1.000000
1.0,218,34.911260,17.455630,1.000000
1.0,219,38.999033,19.499516,1.000000
1.0,220,20.639826,10.319913,1.000000
1.0,221,9.969885,4.984942,1.000000
1.0,222,14.306953,7.622562,1.065574
1.0,223,11.551361,5.775681,1.000000
1.0,224,13.626403,6.813202,1.000000
1.0,225,31.362876,15.681438,1.000000
1.0,226,32.975142,16.487571,1.000000
1.0,227,5.124912,2.562456,1.000000
1.0,228,35.774292,17.887146,1.000000
1.0,229,54.087280,27.043640,1.000000
1.0,230,39.304299,19.652149,1.000000
1.0,231,47.528175,23.801830,1.001588
1.0,232,51.027337,25.513668,1.000000
1.0,233,11.804724,5.902362,1.000000
1.0,234,12.585948,6.292974,1.000000
1.0,235,25.265390,12.632695,1.000000
1.0,236,24.159781,12.079891,1.000000
1.0,237,37.010166,18.505083,1.000000
1.0,238,63.853732,31.926866,1.000000
1.0,239,26.412935,13.206467,1.000000
1.0,240,38.640001,19.320001,1.000000
1.0,241,19.583452,9.791726,1.000000
1.0,242,28.501218,14.250609,1.000000
1.0,243,10.716886,5.358443,1.000000
1.0,244,15.577319,7.788659,1.000000
1.0,245,20.538880,10.269440,1.000000
1.0,246,59.056427,29.528213,1.000000
1.0,247,6.058102,3.029051,1.000000
1.0,248,22.968579,11.484289,1.000000
1.0,249,30.297390,15.494291,1.022814
1.0,250,13.397393,6.698696,1.000000
1.0,251,59.920838,29.960419,1.000000
1.0,252,39.550137,19.775670,1.000030
1.0,253,21.559197,10.779598,1.000000
1.0,254,23.107611,11.553806,1.000000
1.0,255,26.814161,13.407080,1.000000
1.0,256,36.725091,18.362545,1.000000
1.0,257,17.938102,8.969051,1.000000
1.0,258,15.858931,7.929466,1.000000
1.0,259,32.176942,16.088471,1.000000
1.0,260,7.786588,3.893294,1.000000
1.0,261,6.272260,3.178546,1.013525
1.0,262,8.107271,4.053635,1.000000
1.0,263,22.306779,11.153389,1.000000
1.0,264,39.641267,19.820633,1.000000
1.0,265,11.345068,5.676769,1.000747
1.0,266,28.083064,14.041532,1.000000
1.0,267,48.711313,24.355656,1.000000
1.0,268,17.944101,8.972050,1.000000
1.0,269,14.335858,7.167929,1.000000
1.0,270,32.206573,16.103286,1.000000
1.0,271,45.935300,22.967650,1.000000
1.0,272,36.403445,18.201723,1.000000
1.0,273,22.818525,11.414085,1.000423
1.0,274,7.891236,3.945618,1.000000
1.0,275,14.673396,7.336698,1.000000
1.0,276,8.791750,4.396920,1.000238
1.0,277,5.767422,2.883717,1.000002
1.0,278,56.332489,28.166244,1.000000
1.0,279,22.093090,11.497816,1.040852
1.0,280,23.507598,12.485213,1.062228
1.0,281,34.300214,17.150107,1.000000
1.0,282,19.104545,9.594361,1.004406
1.0,283,12.722267,6.361134,1.000000
1.0,284,22.884419,11.442209,1.000000
1.0,285,44.434485,22.217243,1.000000
1.0,286,21.697028,10.848514,1.000000
1.0,287,64.238257,32.119128,1.000000
1.0,288,6.918317,3.459159,1.000000
1.0,289,12.295433,6.147717,1.000000
1.0,290,31.029684,15.514842,1.000000
1.0,291,3.552077,1.776184,1.000082
1.0,292,39.960186,19.980093,1.000000
1.0,293,22.099797,11.049899,1.000000
1.0,294,16.493549,8.246775,1.000000
1.0,295,28.236728,14.123202,1.000343
1.0,296,18.721535,9.360768,1.000000
1.0,297,8.405933,4.202967,1.000000
1.0,298,29.922674,14.961337,1.000000
1.0,299,5.587818,2.793909,1.000000
1.5,0,9.422087,4.711044,1.000000
1.5,1,47.535083,23.845317,1.003272
1.5,2,19.141850,9.570925,1.000000
1.5,3,41.776781,20.888390,1.000000
1.5,4,26.024267,13.243118,1.017752
1.5,5,11.779656,5.889828,1.000000
1.5,6,37.356301,18.678151,1.000000
1.5,7,56.883793,28.441896,1.000000
1.5,8,22.515858,11.272330,1.001279
1.5,9,19.710051,9.855025,1.000000
1.5,10,61.961480,31.055434,1.002411
1.5,11,13.293903,6.646952,1.000000
1.5,12,6.416729,3.208364,1.000000
1.5,13,18.241658,9.146387,1.002802
1.5,14,5.347193,2.821195,1.055206
1.5,15,61.668289,30.834145,1.000000
1.5,16,76.417789,38.208894,1.000000
1.5,17,30.953331,15.476665,1.000000
1.5,18,9.476123,4.738062,1.000000
1.5,19,22.975658,11.487829,1.000000
1.5,20,20.863372,10.431686,1.000000
1.5,21,41.230703,20.615352,1.000000
1.5,22,44.851100,22.425550,1.000000
1.5,23,38.821917,19.410959,1.000000
1.5,24,68.026266,34.013133,1.000000
1.5,25,14.744155,7.372077,1.000000
1.5,26,10.288438,5.144219,1.000000
1.5,27,81.841582,40.920791,1.000000
1.5,28,20.815204,10.407602,1.000000
1.5,29,22.648868,11.377979,1.004728
1.5,30,40.671696,20.335848,1.000000
1.5,31,13.583004,6.791502,1.000000
1.5,32,10.374729,5.187365,1.000000
1.5,33,13.255021,6.628444,1.000141
1.5,34,92.598748,46.299374,1.000000
1.5,35,49.899806,24.949903,1.000000
1.5,36,114.122216,57.061108,1.000000
1.5,37,61.269843,30.634921,1.000000
1.5,38,16.425477,8.212738,1.000000
1.5,39,45.490885,22.748551,1.000137
1.5,40,14.295105,7.147552,1.000000
1.5,41,24.139927,12.069963,1.000000
1.5,42,15.863288,7.931644,1.000000
1.5,43,22.404133,11.202066,1.000000
1.5,44,7.413462,3.706731,1.000000
1.5,45,76.671177,38.335589,1.000000
1.5,46,71.999893,35.999946,1.000000
1.5,47,8.971406,4.495313,1.002142
1.5,48,14.421256,7.210628,1.000000
1.5,49,51.875176,25.937588,1.000000
1.5,50,9.683989,4.842230,1.000049
1.5,51,25.736891,12.868445,1.000000
1.5,52,45.068980,22.534490,1.000000
1.5,53,51.291370,25.645685,1.000000
1.5,54,74.626450,37.313225,1.000000
1.5,55,10.344192,5.174373,1.000440
1.5,56,24.470154,12.489453,1.020791
1.5,57,23.368997,11.684498,1.000000
1.5,58,44.684515,22.342257,1.000000
1.5,59,31.037746,15.518873,1.000000
1.5,60,22.695183,11.373651,1.002296
1.5,61,10.324368,5.162641,1.000088
1.5,62,16.107429,8.053714,1.000000
1.5,63,53.153495,26.576748,1.000000
1.5,64,42.792761,21.396381,1.000000
1.5,65,44.032643,22.016321,1.000000
1.5,66,57.889464,28.944732,1.000000
1.5,67,44.349847,22.174923,1.000000
1.5,68,24.945501,12.472750,1.000000
1.5,69,19.277823,9.695641,1.005885
1.5,70,24.968557,12.484279,1.000000
1.5,71,2.920046,1.460023,1.000000
1.5,72,36.646009,18.323005,1.000000
1.5,73,5.285606,2.642803,1.000000
1.5,74,8.728898,4.364449,1.000000
1.5,75,4.234823,2.117412,1.000000
1.5,76,29.516831,14.758416,1.000000
1.5,77,43.103688,21.551844,1.000000
1.5,78,14.786822,7.393411,1.000000
1.5,79,52.129510,26.064755,1.000000
1.5,80,26.647667,13.323833,1.000000
1.5,81,4.938150,2.492061,1.009309
1.5,82,10.009595,5.004798,1.000000
1.5,83,18.688013,9.344006,1.000000
1.5,84,31.711357,15.855678,1.000000
1.5,85,17.190610,8.595305,1.000000
1.5,86,11.337934,5.672057,1.000545
1.5,87,15.936985,7.968493,1.000000
1.5,88,56.410644,28.205322,1.000000
1.5,89,39.355731,19.677865,1.000000
1.5,90,55.523091,27.761546,1.000000
1.5,91,49.762139,24.881069,1.000000
1.5,92,48.850673,24.425337,1.000000
1.5,93,7.827183,3.913592,1.000000
1.5,94,84.538815,42.269407,1.000000
1.5,95,49.951460,24.975730,1.000000
1.5,96,42.671888,21.335944,1.000000
1.5,97,170.615002,85.307501,1.000000
1.5,98,46.056693,23.028347,1.000000
1.5,99,25.216728,12.608364,1.000000
1.5,100,17.494801,8.747400,1.000000
1.5,101,24.457675,12.229686,1.000069
1.5,102,54.553149,27.276574,1.000000
1.5,103,14.402670,7.201335,1.000000
1.5,104,38.610677,19.318535,1.000684
1.5,105,84.013046,42.006523,1.000000
1.5,106,69.206253,34.603126,1.000000
1.5,107,41.542660,20.771330,1.000000
1.5,108,47.001146,23.500573,1.000000
1.5,109,40.925951,21.370447,1.044347
1.5,110,38.685245,19.342622,1.000000
1.5,111,77.746520,38.873260,1.000000
1.5,112,18.095584,9.047792,1.000000
1.5,113,56.401501,28.200750,1.000000
1.5,114,66.492499,33.246250,1.000000
1.5,115,91.198221,45.599110,1.000000
1.5,116,71.454738,35.727369,1.000000
1.5,117,18.140338,9.070169,1.000000
1.5,118,32.269956,16.134978,1.000000
1.5,119,42.775417,21.387709,1.000000
1.5,120,32.167110,16.083555,1.000000
1.5,121,54.366411,27.183206,1.000000
1.5,122,42.710515,21.355258,1.000000
1.5,123,22.022587,11.011294,1.000000
1.5,124,11.595694,5.797847,1.000000
1.5,125,43.753084,21.878743,1.000101
1.5,126,75.649140,37.824570,1.000000
1.5,127,16.864305,8.432152,1.000000
1.5,128,32.103676,16.051838,1.000000
1.5,129,39.546505,19.773252,1.000000
1.5,130,7.980240,4.048791,1.014704
1.5,131,65.171587,32.585794,1.000000
1.5,132,10.560995,5.280498,1.000000
1.5,133,22.723269,11.361634,1.000000
1.5,134,67.976156,33.988078,1.000000
1.5,135,36.838591,18.419296,1.000000
1.5,136,6.241643,3.120821,1.000000
1.5,137,52.458623,26.229312,1.000000
1.5,138,40.686560,20.893871,1.027065
1.5,139,25.292335,12.656583,1.000824
1.5,140,26.173021,13.086510,1.000000
1.5,141,10.234290,5.117145,1.000000
1.5,142,36.483185,18.241593,1.000000
1.5,143,22.288590,11.144295,1.000000
1.5,144,42.784001,21.392000,1.000000
1.5,145,54.884954,27.442477,1.000000
1.5,146,21.911205,10.955602,1.000000
1.5,147,57.068562,28.534281,1.000000
1.5,148,2.484783,1.243392,1.000805
1.5,149,20.329131,10.164565,1.000000
1.5,150,41.837031,20.918516,1.000000
1.5,151,20.701268,10.404290,1.005184
1.5,152,21.377627,10.688814,1.000000
1.5,153,64.898164,32.449082,1.000000
1.5,154,23.905246,11.952623,1.000000
1.5,155,75.997563,37.998782,1.000000
1.5,156,53.950444,27.241603,1.009875
1.5,157,18.269567,9.134783,1.000000
1.5,158,4.370247,2.298545,1.051906
1.5,159,29.320468,14.660234,1.000000
1.5,160,55.907356,27.953678,1.000000
1.5,161,17.705146,8.852573,1.000000
1.5,162,34.739534,17.369767,1.000000
1.5,163,9.476939,4.738470,1.000000
1.5,164,10.563724,5.371424,1.016957
1.5,165,3.473070,1.800280,1.036708
1.5,166,17.079127,8.539564,1.000000
1.5,167,27.271708,13.635854,1.000000
1.5,168,48.566754,24.283377,1.000000
1.5,169,12.480408,6.240204,1.000000
1.5,170,22.282615,11.143934,1.000236
1.5,171,45.912142,22.956071,1.000000
1.5,172,8.012031,4.006015,1.000000
1.5,173,27.872819,13.936409,1.000000
1.5,174,19.183424,9.591712,1.000000
1.5,175,9.114679,4.557339,1.000000
1.5,176,21.477457,10.738728,1.000000
1.5,177,11.847364,5.923682,1.000000
1.5,178,15.131174,7.565587,1.000000
1.5,179,35.370579,17.685289,1.000000
1.5,180,5.414593,2.707297,1.000000
1.5,181,76.266909,38.133455,1.000000
1.5,182,52.109706,26.054853,1.000000
1.5,183,46.421952,23.210976,1.000000
1.5,184,61.332380,30.666190,1.000000
1.5,185,46.930186,23.465093,1.000000
1.5,186,31.633455,15.816728,1.000000
1.5,187,24.145691,12.072846,1.000000
1.5,188,51.543342,25.771671,1.000000
1.5,189,33.909682,16.954841,1.000000
1.5,190,25.494908,12.747454,1.000000
1.5,191,34.146365,17.073183,1.000000
1.5,192,21.570789,10.785395,1.000000
1.5,193,58.872189,29.436095,1.000000
1.5,194,29.837226,15.744731,1.055375
1.5,195,14.412971,7.206486,1.000000
1.5,196,27.439167,13.719583,1.000000
1.5,197,11.061485,5.680736,1.027120
1.5,198,2.050906,1.025453,1.000000
1.5,199,23.957620,11.978810,1.000000
1.5,200,15.479641,7.739821,1.000000
1.5,201,46.528484,23.270619,1.000274
1.5,202,37.097570,18.548785,1.000000
1.5,203,52.376170,26.188085,1.000000
1.5,204,64.158773,32.079386,1.000000
1.5,205,11.554055,5.777028,1.000000
1.5,206,36.839805,18.419902,1.000000
1.5,207,23.443261,11.820691,1.008451
1.5,208,64.293205,32.146603,1.000000
1.5,209,35.683062,18.296631,1.025508
1.5,210,11.758059,5.879030,1.000000
1.5,211,26.955949,13.477975,1.000000
1.5,212,9.826277,5.366752,1.092327
1.5,213,37.598590,18.799295,1.000000
1.5,214,142.859153,71.429576,1.000000
1.5,215,13.517840,6.758920,1.000000
1.5,216,23.380745,11.690373,1.000000
1.5,217,9.661520,4.830760,1.000000
1.5,218,73.939266,36.969633,1.000000
1.5,219,19.890240,9.945120,1.000000
1.5,220,31.572933,15.786466,1.000000
1.5,221,24.749433,12.396528,1.001763
1.5,222,35.379605,17.761424,1.004049
1.5,223,49.542055,24.771027,1.000000
1.5,224,7.819401,3.909701,1.000000
1.5,225,4.996487,2.553339,1.022054
1.5,226,13.434396,6.717198,1.000000
1.5,227,31.367760,15.934915,1.016006
1.5,228,25.182398,12.591199,1.000000
1.5,229,5.009211,2.504606,1.000000
1.5,230,19.654544,9.827272,1.000000
1.5,231,41.149778,20.647779,1.003543
1.5,232,29.862117,14.931058,1.000000
1.5,233,6.687680,3.343840,1.000000
1.5,234,41.152851,20.576425,1.000000
1.5,235,28.995829,14.497914,1.000000
1.5,236,27.925756,13.962878,1.000000
1.5,237,35.725940,17.862970,1.000000
1.5,238,34.066203,17.033101,1.000000
1.5,239,30.524750,15.262375,1.000000
1.5,240,30.148833,15.117300,1.002845
1.5,241,19.891527,9.996854,1.005137
1.5,242,26.535787,13.267894,1.000000
1.5,243,57.572232,28.786116,1.000000
1.5,244,12.219427,6.109713,1.000000
1.5,245,11.169551,5.584775,1.000000
1.5,246,50.073272,25.043144,1.000260
1.5,247,7.676344,3.838172,1.000000
1.5,248,48.749554,25.299890,1.037954
1.5,249,47.291909,23.645955,1.000000
1.5,250,38.634501,19.317250,1.000000
1.5,251,75.570284,37.785142,1.000000
1.5,252,9.858828,4.934025,1.000935
1.5,253,20.136831,10.068415,1.000000
1.5,254,47.521616,24.860873,1.046297
1.5,255,66.475750,33.237875,1.000000
1.5,256,50.287098,25.149099,1.000221
1.5,257,34.332919,17.166460,1.000000
1.5,258,18.926846,9.463423,1.000000
1.5,259,12.225689,6.112845,1.000000
1.5,260,38.223872,19.111936,1.000000
1.5,261,191.261081,95.630541,1.000000
1.5,262,15.356583,7.678291,1.000000
1.5,263,20.474131,10.237066,1.000000
1.5,264,128.036241,64.018120,1.000000
1.5,265,16.535914,8.267957,1.000000
1.5,266,62.979034,31.517089,1.000876
1.5,267,20.275767,10.137883,1.000000
1.5,268,19.403472,9.701736,1.000000
1.5,269,67.394376,33.697188,1.000000
1.5,270,29.935110,14.967555,1.000000
1.5,271,25.042255,12.521127,1.000000
1.5,272,10.560258,5.618270,1.064040
1.5,273,55.785774,27.892887,1.000000
1.5,274,21.175680,10.587840,1.000000
1.5,275,56.511215,28.255607,1.000000
1.5,276,22.961170,11.590124,1.009541
1.5,277,27.102392,13.551196,1.000000
1.5,278,19.893931,9.946965,1.000000
1.5,279,30.655374,15.568349,1.015701
1.5,280,67.025578,33.513053,1.000008
1.5,281,34.401368,17.200684,1.000000
1.5,282,50.652637,25.425597,1.003920
1.5,283,30.786252,15.393126,1.000000
1.5,284,18.641914,9.320957,1.000000
1.5,285,59.990606,29.995303,1.000000
1.5,286,18.748881,9.374441,1.000000
1.5,287,24.768959,12.384480,1.000000
1.5,288,2.990398,1.495199,1.000000
1.5,289,115.256635,57.628317,1.000000
1.5,290,14.875431,7.437715,1.000000
1.5,291,24.553288,12.283633,1.000569
1.5,292,25.337793,12.668896,1.000000
1.5,293,69.332634,34.666317,1.000000
1.5,294,50.162322,25.199718,1.004727
1.5,295,24.624774,12.312387,1.000000
1.5,296,18.406366,9.203183,1.000000
1.5,297,59.384456,29.692228,1.000000
1.5,298,4.982219,2.491110,1.000000
1.5,299,18.498174,9.249087,1.000000
2.0,0,94.607647,47.303824,1.000000
2.0,1,28.196736,14.098368,1.000000
2.0,2,17.681388,8.840694,1.000000
2.0,3,51.632139,26.103357,1.011128
2.0,4,28.184324,14.092162,1.000000
2.0,5,38.672180,19.336090,1.000000
2.0,6,142.110964,71.055482,1.000000
2.0,7,31.338381,15.669191,1.000000
2.0,8,85.759363,42.879681,1.000000
2.0,9,48.941844,24.470922,1.000000
2.0,10,10.268051,5.134025,1.000000
2.0,11,91.109602,46.003214,1.009843
2.0,12,17.938896,8.969448,1.000000
2.0,13,9.176648,4.588324,1.000000
2.0,14,43.215829,21.607915,1.000000
2.0,15,207.698621,103.849310,1.000000
2.0,16,27.440452,13.720226,1.000000
2.0,17,11.412665,5.717309,1.001924
2.0,18,32.607956,16.303978,1.000000
2.0,19,12.379471,6.189735,1.000000
2.0,20,209.482263,104.741132,1.000000
2.0,21,11.527038,5.763519,1.000000
2.0,22,70.594580,35.297290,1.000000
2.0,23,8.595192,4.379444,1.019045
2.0,24,41.625113,20.812556,1.000000
2.0,25,33.962952,16.981476,1.000000
2.0,26,7.118352,3.851333,1.082085
2.0,27,123.503629,61.751815,1.000000
2.0,28,33.531008,16.765504,1.000000
2.0,29,76.642012,38.321006,1.000000
2.0,30,58.600075,29.300038,1.000000
2.0,31,63.331839,31.665920,1.000000
2.0,32,111.227955,55.613978,1.000000
2.0,33,27.480675,13.740338,1.000000
2.0,34,63.699814,31.849907,1.000000
2.0,35,23.158119,11.600950,1.001891
2.0,36,31.395604,15.697802,1.000000
2.0,37,36.804550,18.402275,1.000000
2.0,38,43.736675,21.868338,1.000000
2.0,39,25.322601,12.661300,1.000000
2.0,40,85.351531,42.675765,1.000000
2.0,41,8.493974,4.246987,1.000000
2.0,42,81.685023,40.842512,1.000000
2.0,43,48.320278,24.160139,1.000000
2.0,44,39.464563,19.732281,1.000000
2.0,45,56.318462,28.159231,1.000000
2.0,46,9.248908,4.624454,1.000000
2.0,47,43.507034,21.753517,1.000000
2.0,48,29.684510,14.842255,1.000000
2.0,49,14.822440,7.411220,1.000000
2.0,50,30.841928,15.420964,1.000000
2.0,51,110.201550,55.100775,1.000000
2.0,52,59.140467,29.570234,1.000000
2.0,53,23.348106,11.674053,1.000000
2.0,54,28.977085,14.488543,1.000000
2.0,55,4.719884,2.359942,1.000000
2.0,56,155.083879,77.541939,1.000000
2.0,57,40.331835,20.165918,1.000000
2.0,58,42.437152,21.218576,1.000000
2.0,59,41.634045,20.817023,1.000000
2.0,60,59.465302,29.732651,1.000000
2.0,61,39.454989,19.727494,1.000000
2.0,62,86.332582,43.961009,1.018411
2.0,63,52.876437,26.438218,1.000000
2.0,64,21.029348,10.514674,1.000000
2.0,65,15.274426,7.637213,1.000000
2.0,66,105.570098,52.785049,1.000000
2.0,67,19.296161,9.648080,1.000000
2.0,68,23.053620,11.526810,1.000000
2.0,69,18.971240,9.485620,1.000000
2.0,70,24.038847,12.019424,1.000000
2.0,71,46.295802,23.147901,1.000000
2.0,72,60.016200,30.008100,1.000000
2.0,73,27.070844,13.541091,1.000419
2.0,74,70.447774,35.250970,1.000769
2.0,75,22.989677,11.551199,1.004903
2.0,76,88.073924,44.036962,1.000000
2.0,77,56.649133,28.324566,1.000000
2.0,78,129.578145,64.789072,1.000000
2.0,79,332.338696,166.169348,1.000000
2.0,80,37.257561,18.651640,1.001227
2.0,81,10.518218,5.259109,1.000000
2.0,82,43.161121,22.121236,1.025054
2.0,83,90.845811,45.422905,1.000000
2.0,84,23.301226,11.650613,1.000000
2.0,85,94.803289,47.401645,1.000000
2.0,86,58.079472,29.039736,1.000000
2.0,87,92.718082,46.359111,1.000002
2.0,88,40.765951,20.382975,1.000000
2.0,89,61.806627,30.903313,1.000000
2.0,90,54.965282,27.482641,1.000000
2.0,91,112.324251,56.162125,1.000000
2.0,92,59.779344,29.889672,1.000000
2.0,93,65.850556,32.925278,1.000000
2.0,94,104.081214,52.938269,1.017249
2.0,95,21.934566,11.002216,1.003185
2.0,96,56.922388,28.461194,1.000000
2.0,97,65.753953,32.876977,1.000000
2.0,98,63.478229,31.739115,1.000000
2.0,99,13.418358,6.709179,1.000000
2.0,100,28.869323,14.434662,1.000000
2.0,101,15.721037,7.860518,1.000000
2.0,102,18.217752,9.108876,1.000000
2.0,103,17.536011,8.770269,1.000258
2.0,104,88.135126,44.067563,1.000000
2.0,105,19.654000,9.827000,1.000000
2.0,106,228.655547,114.327773,1.000000
2.0,107,52.615032,26.307516,1.000000
2.0,108,65.555620,32.923465,1.004444
2.0,109,16.732198,8.366099,1.000000
2.0,110,21.782772,10.891386,1.000000
2.0,111,35.693104,17.846552,1.000000
2.0,112,129.891027,64.945513,1.000000
2.0,113,61.319479,30.659740,1.000000
2.0,114,45.277358,22.638679,1.000000
2.0,115,9.128067,4.564034,1.000000
2.0,116,46.189359,23.098295,1.000157
2.0,117,31.155334,15.577667,1.000000
2.0,118,51.897220,25.948610,1.000000
2.0,119,33.193300,16.657851,1.003688
2.0,120,51.182700,25.591350,1.000000
2.0,121,2.227902,1.113951,1.000000
2.0,122,62.880733,31.440366,1.000000
2.0,123,4.331761,2.165881,1.000000
2.0,124,81.110936,40.555468,1.000000
2.0,125,107.947298,53.973649,1.000000
2.0,126,28.769043,14.405629,1.001467
2.0,127,85.510015,42.755008,1.000000
2.0,128,106.834294,53.417147,1.000000
2.0,129,35.867521,17.933760,1.000000
2.0,130,71.228592,35.614296,1.000000
2.0,131,71.865646,35.932823,1.000000
2.0,132,14.718410,7.363595,1.000596
2.0,133,92.638009,46.319004,1.000000
2.0,134,41.354391,20.820006,1.006907
2.0,135,32.213506,16.106753,1.000000
2.0,136,46.151537,23.075768,1.000000
2.0,137,12.711120,6.355560,1.000000
2.0,138,21.620821,10.810410,1.000000
2.0,139,52.671896,26.335948,1.000000
2.0,140,15.428348,7.714174,1.000000
2.0,141,14.020082,7.010041,1.000000
2.0,142,16.392298,8.196149,1.000000
2.0,143,14.656889,7.328444,1.000000
2.0,144,28.058876,14.211833,1.013001
2.0,145,98.162264,49.081132,1.000000
2.0,146,49.598026,24.799013,1.000000
2.0,147,42.818977,21.409488,1.000000
2.0,148,61.835609,30.917804,1.000000
2.0,149,51.711276,25.855638,1.000000
2.0,150,8.381267,4.190633,1.000000
2.0,151,42.556254,21.322578,1.002089
2.0,152,22.263028,11.131514,1.000000
2.0,153,184.581710,92.290855,1.000000
2.0,154,28.131940,14.065970,1.000000
2.0,155,21.503532,10.751766,1.000000
2.0,156,10.923861,5.461931,1.000000
2.0,157,88.943107,44.471553,1.000000
2.0,158,37.995412,19.006432,1.000459
2.0,159,28.845997,14.422998,1.000000
2.0,160,99.309150,49.654575,1.000000
2.0,161,43.980957,21.990478,1.000000
2.0,162,7.304305,3.802770,1.041241
2.0,163,27.182199,13.842622,1.018506
2.0,164,39.057479,19.528740,1.000000
2.0,165,57.400984,28.700492,1.000000
2.0,166,92.642156,46.321078,1.000000
2.0,167,91.732366,45.866183,1.000000
2.0,168,51.571700,25.785850,1.000000
2.0,169,63.288757,31.644378,1.000000
2.0,170,13.812653,6.906327,1.000000
2.0,171,36.177545,18.088772,1.000000
2.0,172,56.755744,28.377872,1.000000
2.0,173,69.243475,34.621737,1.000000
2.0,174,40.021633,20.010816,1.000000
2.0,175,27.057620,13.528810,1.000000
2.0,176,43.549569,21.785567,1.000495
2.0,177,38.924690,19.462345,1.000000
2.0,178,61.254818,30.627409,1.000000
2.0,179,32.673487,16.336744,1.000000
2.0,180,91.432076,45.716038,1.000000
2.0,181,33.289782,16.644891,1.000000
2.0,182,12.288521,6.186230,1.006831
2.0,183,19.568475,9.784238,1.000000
2.0,184,152.089214,76.044607,1.000000
2.0,185,40.813127,20.406563,1.000000
2.0,186,48.475278,24.237639,1.000000
2.0,187,74.444601,37.222301,1.000000
2.0,188,28.529828,14.324571,1.004182
2.0,189,33.530398,16.886080,1.007210
