pose,case,strategy,S1_x,S1_y,G_x,G_y,R_true,e1,e2,bearing1,S2_x,S2_y,status,D_upper,D_lower,optical_guaranteed,bracket_width
center,672,perpendicular_1000,0.0,0.0,-993.6441311497929,349.93765477695416,1356.9070337973465,0.0016193762801233191,-0.31698544845589827,160.60057699940103,-332.1516331059864,-943.2260029415146,no_signal,,,False,
center,672,random_omega,0.0,0.0,-993.6441311497929,349.93765477695416,1356.9070337973465,0.0016193762801233191,-0.31698544845589827,160.60057699940103,-982.7888345247725,1419.1015309095262,direction,63.52612725589722,63.526126913627856,False,3.422693666266241e-07
center,673,minimax,0.0,0.0,1278.600474507593,565.3510757022257,1484.5576142090017,0.8721718342383362,-0.2853908705569359,24.725459897642583,537.5687942877051,848.1324023516123,direction,96.28027387147041,96.28027336132628,False,5.10144133158974e-07
center,673,along_750,0.0,0.0,1278.600474507593,565.3510757022257,1484.5576142090017,0.8721718342383362,-0.2853908705569359,24.725459897642583,681.2418036194231,313.7030522665588,direction,745.2496502628883,745.2213228302146,False,0.028327432673677322
center,673,perpendicular_1000,0.0,0.0,1278.600474507593,565.3510757022257,1484.5576142090017,0.8721718342383362,-0.2853908705569359,24.725459897642583,-418.27073635541177,908.3224048258975,no_signal,,,False,
center,673,random_omega,0.0,0.0,1278.600474507593,565.3510757022257,1484.5576142090017,0.8721718342383362,-0.2853908705569359,24.725459897642583,-1374.4729476025063,1130.408581701371,no_signal,,,False,
center,674,minimax,0.0,0.0,867.6962176086405,-125.84759764421113,1138.1574364745552,-0.19690272102926043,-0.9707001667776882,-8.449336565979488,914.0417077442954,415.7361386920149,direction,36.561325749368365,36.561325466387075,True,2.829812899562967e-07
center,674,along_750,0.0,0.0,867.6962176086405,-125.84759764421113,1138.1574364745552,-0.19690272102926043,-0.9707001667776882,-8.449336565979488,741.8596321809131,-110.2011167838168,direction,745.1136676079934,745.085334327834,False,0.02833328015947245
center,674,perpendicular_1000,0.0,0.0,867.6962176086405,-125.84759764421113,1138.1574364745552,-0.19690272102926043,-0.9707001667776882,-8.449336565979488,146.9348223784224,989.1461762412174,no_signal,,,False,
center,674,random_omega,0.0,0.0,867.6962176086405,-125.84759764421113,1138.1574364745552,-0.19690272102926043,-0.9707001667776882,-8.449336565979488,670.3615543400592,-1293.2794292734957,no_signal,,,False,
center,675,minimax,0.0,0.0,808.4103889964623,-623.6142109152605,1139.126408671973,-0.16114347436350385,-0.8881259841463403,-37.80802383254653,1000.4743091468943,-85.79007662718772,direction,47.62369387548423,47.62369354482602,False,3.3065821014588437e-07
center,675,along_750,0.0,0.0,808.4103889964623,-623.6142109152605,1139.126408671973,-0.16114347436350385,-0.8881259841463403,-37.80802383254653,592.551878787298,-459.7632770738038,direction,745.0977628401971,745.0694301583931,False,0.028332681804045023
center,675,perpendicular_1000,0.0,0.0,808.4103889964623,-623.6142109152605,1139.126408671973,-0.16114347436350385,-0.8881259841463403,-37.80802383254653,613.0177027650717,790.0691717163974,no_signal,,,False,
center,675,random_omega,0.0,0.0,808.4103889964623,-623.6142109152605,1139.126408671973,-0.16114347436350385,-0.8881259841463403,-37.80802383254653,-462.1523251062772,165.72860573477692,no_signal,,,False,
center,676,minimax,0.0,0.0,-679.589882473794,58.1695314136548,1162.8784071411837,-0.9953614050522541,-0.3910750314381657,174.11232796625333,-894.5471488458269,-456.1734089164517,direction,36.681759606338744,36.68175927004958,True,3.3628916185080016e-07
center,676,along_750,0.0,0.0,-679.589882473794,58.1695314136548,1162.8784071411837,-0.9953614050522541,-0.3910750314381657,174.11232796625333,-746.0436834782436,76.93388292692906,direction,68.41096934643026,68.41087417155305,False,9.517487721666384e-05
center,676,perpendicular_1000,0.0,0.0,-679.589882473794,58.1695314136548,1162.8784071411837,-0.9953614050522541,-0.3910750314381657,174.11232796625333,-102.57851056923874,-994.7249113043247,no_signal,,,False,
center,676,random_omega,0.0,0.0,-679.589882473794,58.1695314136548,1162.8784071411837,-0.9953614050522541,-0.3910750314381657,174.11232796625333,35.98131025748182,-729.797771342737,direction,85.61904745851417,85.61904690451024,False,5.540039325069301e-07
center,677,minimax,0.0,0.0,489.2909007632988,-1253.6968617105385,1482.172696893412,0.7617172444272791,0.3640361066718798,-67.91865137731735,822.4302769113574,-576.1225738765685,direction,89.9353424776307,89.93534198813255,False,4.894981486813776e-07
center,677,along_750,0.0,0.0,489.2909007632988,-1253.6968617105385,1482.172696893412,0.7617172444272791,0.3640361066718798,-67.91865137731735,281.9419741877061,-694.9882899669166,direction,745.2507155978426,745.2223883463167,False,0.028327251525865904
center,677,perpendicular_1000,0.0,0.0,489.2909007632988,-1253.6968617105385,1482.172696893412,0.7617172444272791,0.3640361066718798,-67.91865137731735,926.6510532892221,375.9226322502748,no_signal,,,False,
center,677,random_omega,0.0,0.0,489.2909007632988,-1253.6968617105385,1482.172696893412,0.7617172444272791,0.3640361066718798,-67.91865137731735,1655.1093759601963,-160.31141379832056,no_signal,,,False,
center,678,minimax,0.0,0.0,-75.77927568182334,-128.87587770296565,1141.6915645752413,-0.9093170110940958,0.3411161926428534,-121.36493094509656,27.021341959587996,-1003.782161422167,direction,56.40909406394537,56.40909347330785,False,5.906375193376334e-07
center,678,along_750,0.0,0.0,-75.77927568182334,-128.87587770296565,1141.6915645752413,-0.9093170110940958,0.3411161926428534,-121.36493094509656,-390.3653257795932,-640.4021489884244,direction,740.0019058831386,740.0017176647423,False,0.00018821839637439552
center,678,perpendicular_1000,0.0,0.0,-75.77927568182334,-128.87587770296565,1141.6915645752413,-0.9093170110940958,0.3411161926428534,-121.36493094509656,853.8695319845658,-520.4871010394576,direction,37.02373683021794,37.0237365695757,True,2.6064223845878587e-07
center,678,random_omega,0.0,0.0,-75.77927568182334,-128.87587770296565,1141.6915645752413,-0.9093170110940958,0.3411161926428534,-121.36493094509656,-791.0833937323384,1277.7695170248485,no_signal,,,False,
center,679,minimax,0.0,0.0,298.201405336044,908.5133839099541,1218.9741585445963,0.9789657622769614,-0.034716619859433084,72.8075748464445,-271.967079928105,966.6140325621359,direction,42.523070766988006,42.52307045829066,False,3.0869734501948187e-07
center,679,along_750,0.0,0.0,298.201405336044,908.5133839099541,1218.9741585445963,0.9789657622769614,-0.034716619859433084,72.8075748464445,221.68631543903172,716.4880861166264,direction,287.1679866028933,287.1678880725961,False,9.853029717987738e-05
center,679,perpendicular_1000,0.0,0.0,298.201405336044,908.5133839099541,1218.9741585445963,0.9789657622769614,-0.034716619859433084,72.8075748464445,-955.3174481555018,295.58175391870896,no_signal,,,False,
center,679,random_omega,0.0,0.0,298.201405336044,908.5133839099541,1218.9741585445963,0.9789657622769614,-0.034716619859433084,72.8075748464445,-372.2078719562658,-261.1971400356387,no_signal,,,False,
center,680,minimax,0.0,0.0,-143.29978175382746,108.36470133544674,1031.2320149983593,0.21236039657663142,0.3037317921343181,143.11543112504765,-1001.7270132694754,69.6546581132277,direction,54.78129263451585,54.78129206172299,False,5.727928567011986e-07
center,680,along_750,0.0,0.0,-143.29978175382746,108.36470133544674,1031.2320149983593,0.21236039657663142,0.3037317921343181,143.11543112504765,-599.884752767085,450.1536219976168,direction,740.0023178952506,740.0021296850846,False,0.00018821016601577867
center,680,perpendicular_1000,0.0,0.0,-143.29978175382746,108.36470133544674,1031.2320149983593,0.21236039657663142,0.3037317921343181,143.11543112504765,-600.2048293301557,-799.8463370227801,direction,37.86975397859611,37.869753707423094,True,2.711730147098024e-07
center,680,random_omega,0.0,0.0,-143.29978175382746,108.36470133544674,1031.2320149983593,0.21236039657663142,0.3037317921343181,143.11543112504765,1047.7255508319554,109.69879801185961,no_signal,,,False,
center,681,minimax,0.0,0.0,1231.3704647245042,-465.99814975640436,1398.5286319230167,0.6065661622184464,-0.25963197837279095,-20.12201238028216,979.2506376443328,222.2092913984968,direction,83.97649839992097,83.9764979304393,False,4.694816766459553e-07
center,681,along_750,0.0,0.0,1231.3704647245042,-465.99814975640436,1398.5286319230167,0.6065661622184464,-0.25963197837279095,-20.12201238028216,704.2216145142603,-258.01534382847973,direction,745.249936972662,745.2216096893852,False,0.02832728327678069
center,681,perpendicular_1000,0.0,0.0,1231.3704647245042,-465.99814975640436,1398.5286319230167,0.6065661622184464,-0.25963197837279095,-20.12201238028216,344.020458437973,938.9621526856804,no_signal,,,False,
center,681,random_omega,0.0,0.0,1231.3704647245042,-465.99814975640436,1398.5286319230167,0.6065661622184464,-0.25963197837279095,-20.12201238028216,-396.67294493206464,-645.9355866434904,no_signal,,,False,
center,682,minimax,0.0,0.0,-858.219543563696,799.76931739153,1462.3695249842654,0.6877997973616616,-0.2818567852589371,137.7068513118292,-990.7017189338889,163.76472334447408,direction,63.767873840099014,63.76787344384039,False,3.9625862768843945e-07
center,682,along_750,0.0,0.0,-858.219543563696,799.76931739153,1462.3695249842654,0.6877997973616616,-0.2818567852589371,137.7068513118292,-554.7836753601159,504.69304884644635,direction,745.2496954090058,745.2213679751011,False,0.0283274339046784
center,682,perpendicular_1000,0.0,0.0,-858.219543563696,799.76931739153,1462.3695249842654,0.6877997973616616,-0.2818567852589371,137.7068513118292,-672.9240651285952,-739.7115671468213,no_signal,,,False,
center,682,random_omega,0.0,0.0,-858.219543563696,799.76931739153,1462.3695249842654,0.6877997973616616,-0.2818567852589371,137.7068513118292,348.77483694260974,1751.3550705896898,no_signal,,,False,
center,683,minimax,0.0,0.0,-566.2289608721607,-959.1770019879068,1223.3043633636778,0.9291402770568624,0.04582054296630811,-119.62539938402026,57.47958934140188,-1002.4993153712365,direction,57.10321372187134,57.10321335187813,False,3.6999320940367397e-07
center,683,along_750,0.0,0.0,-566.2289608721607,-959.1770019879068,1223.3043633636778,0.9291402770568624,0.04582054296630811,-119.62539938402026,-370.74545073236345,-651.9569086690137,direction,745.251044910393,745.2227174660637,False,0.028327444329306672
center,683,perpendicular_1000,0.0,0.0,-566.2289608721607,-959.1770019879068,1223.3043633636778,0.9291402770568624,0.04582054296630811,-119.62539938402026,869.2758782253516,-494.3272676431513,no_signal,,,False,
center,683,random_omega,0.0,0.0,-566.2289608721607,-959.1770019879068,1223.3043633636778,0.9291402770568624,0.04582054296630811,-119.62539938402026,965.8638698676184,-251.4615308936744,no_signal,,,False,
center,684,minimax,0.0,0.0,244.1259991400674,-705.2373341649331,1214.735714865307,-0.4050723794618296,0.12208381778308186,-71.31118980866137,786.896158572705,-623.7813848891088,direction,35.588282830811046,35.58828252198179,True,3.0882925727837574e-07
center,684,along_750,0.0,0.0,244.1259991400674,-705.2373341649331,1214.735714865307,-0.4050723794618296,0.12208381778308186,-71.31118980866137,240.3209964366363,-710.4546563093961,direction,11.048503825445488,11.048409621076976,True,9.420436851215186e-05
center,684,perpendicular_1000,0.0,0.0,244.1259991400674,-705.2373341649331,1214.735714865307,-0.4050723794618296,0.12208381778308186,-71.31118980866137,947.2728750791949,320.4279952488484,no_signal,,,False,
center,684,random_omega,0.0,0.0,244.1259991400674,-705.2373341649331,1214.735714865307,-0.4050723794618296,0.12208381778308186,-71.31118980866137,1300.5125075925746,548.6804403148135,no_signal,,,False,
center,685,minimax,0.0,0.0,949.2598138283639,-546.3806589713652,1300.1113495663426,0.8791362694981928,-0.9133119502873244,-29.04499191814543,1001.8656194040555,67.63180588142231,direction,53.99921127250766,53.99921091514335,False,3.5736430703536826e-07
center,685,along_750,0.0,0.0,949.2598138283639,-546.3806589713652,1300.1113495663426,0.8791362694981928,-0.9133119502873244,-29.04499191814543,655.6790529901389,-364.12220403314404,direction,436.00775801561565,436.00765721019553,False,0.00010080542011792204
center,685,perpendicular_1000,0.0,0.0,949.2598138283639,-546.3806589713652,1300.1113495663426,0.8791362694981928,-0.9133119502873244,-29.04499191814543,485.49627204419204,874.2387373201852,no_signal,,,False,
center,685,random_omega,0.0,0.0,949.2598138283639,-546.3806589713652,1300.1113495663426,0.8791362694981928,-0.9133119502873244,-29.04499191814543,137.96564867959597,868.643345865669,no_signal,,,False,
center,686,minimax,0.0,0.0,581.7095778524799,924.7832047184933,1484.0198336975961,-0.7904624591042491,-0.9790062222901674,57.03871503499593,0.9525379821782044,1004.1453446498901,direction,55.179201965325035,55.17920160312997,False,3.621950668275531e-07
center,686,along_750,0.0,0.0,581.7095778524799,924.7832047184933,1484.0198336975961,-0.7904624591042491,-0.9790062222901674,57.03871503499593,408.0541627268939,629.2787937641419,direction,745.2502752436859,745.2219479736202,False,0.028327270065688026
center,686,perpendicular_1000,0.0,0.0,581.7095778524799,924.7832047184933,1484.0198336975961,-0.7904624591042491,-0.9790062222901674,57.03871503499593,-839.0383916855226,544.0722169691918,direction,100.26246294139156,100.23788100196214,False,0.024581939429424438
center,686,random_omega,0.0,0.0,581.7095778524799,924.7832047184933,1484.0198336975961,-0.7904624591042491,-0.9790062222901674,57.03871503499593,-980.9511799914637,216.98108373833787,no_signal,,,False,
center,687,minimax,0.0,0.0,237.89819929183545,681.3386959457947,1233.6036810131677,-0.7221428007948785,0.2383983110602712,70.0305499069776,-224.8159651853322,978.6554870374159,direction,35.89711040837239,35.89711009049754,True,3.178748499976791e-07
center,687,along_750,0.0,0.0,237.89819929183545,681.3386959457947,1233.6036810131677,-0.7221428007948785,0.2383983110602712,70.0305499069776,256.1392904623937,704.9061383485191,direction,38.455504415579085,38.455409711587514,True,9.470399157152087e-05
center,687,perpendicular_1000,0.0,0.0,237.89819929183545,681.3386959457947,1233.6036810131677,-0.7221428007948785,0.2383983110602712,70.0305499069776,-939.8748511313588,341.5190539498583,direction,77.07824799433548,77.078247554586,False,4.397494848262795e-07
center,687,random_omega,0.0,0.0,237.89819929183545,681.3386959457947,1233.6036810131677,-0.7221428007948785,0.2383983110602712,70.0305499069776,-1689.4117161842635,-43.595222489574596,no_signal,,,False,
center,688,minimax,0.0,0.0,1274.6457632255385,-642.1943948863717,1441.0721616510323,0.0677400611189849,-0.05387389076426019,-26.67222417539765,998.20663122368,109.05183121674942,direction,106.24798293938281,106.24798239805293,False,5.413298822531942e-07
center,688,along_750,0.0,0.0,1274.6457632255385,-642.1943948863717,1441.0721616510323,0.0677400611189849,-0.05387389076426019,-26.67222417539765,670.1918280178994,-336.66439321381534,direction,745.0874409657202,745.0591086730107,False,0.028332292709592366
center,688,perpendicular_1000,0.0,0.0,1274.6457632255385,-642.1943948863717,1441.0721616510323,0.0677400611189849,-0.05387389076426019,-26.67222417539765,448.8858576184204,893.5891040238658,no_signal,,,False,
center,688,random_omega,0.0,0.0,1274.6457632255385,-642.1943948863717,1441.0721616510323,0.0677400611189849,-0.05387389076426019,-26.67222417539765,-1248.8192215941524,-1026.582516862699,no_signal,,,False,
center,689,minimax,0.0,0.0,333.5569247265543,1113.4826919173759,1279.3843957855988,-0.8188589366338221,0.8802131280368679,72.50493142368857,-266.8575342645239,968.0371051343603,direction,66.7164436026962,66.71644319517718,False,4.075190247476712e-07
center,689,along_750,0.0,0.0,333.5569247265543,1113.4826919173759,1279.3843957855988,-0.8188589366338221,0.8802131280368679,72.50493142368857,225.4677842797547,715.3071216281703,direction,626.4816560302747,626.4815523137185,False,0.0001037165562820519
center,689,perpendicular_1000,0.0,0.0,333.5569247265543,1113.4826919173759,1279.3843957855988,-0.8188589366338221,0.8802131280368679,72.50493142368857,-953.7428288375603,300.6237123730063,no_signal,,,False,
center,689,random_omega,0.0,0.0,333.5569247265543,1113.4826919173759,1279.3843957855988,-0.8188589366338221,0.8802131280368679,72.50493142368857,787.7608398920253,-442.6856256847069,no_signal,,,False,
center,690,minimax,0.0,0.0,162.44089715117718,446.924850456339,1280.449840379369,-0.6792451196768223,-0.9703549437796262,69.34639345648618,-213.1143032172827,981.2701331819217,direction,42.89455877658546,42.89455834395304,False,4.326324258840941e-07
center,690,along_750,0.0,0.0,162.44089715117718,446.924850456339,1280.449840379369,-0.6792451196768223,-0.9703549437796262,69.34639345648618,264.5379611887214,701.7974544625497,direction,344.418180843811,344.4180814382376,False,9.940557339405132e-05
center,690,perpendicular_1000,0.0,0.0,162.44089715117718,446.924850456339,1280.449840379369,-0.6792451196768223,-0.9703549437796262,69.34639345648618,-935.7299392833996,352.7172815849618,direction,52.075517878311565,52.075517520173,False,3.5813856413824396e-07
center,690,random_omega,0.0,0.0,162.44089715117718,446.924850456339,1280.449840379369,-0.6792451196768223,-0.9703549437796262,69.34639345648618,-1446.5371094457994,179.06687404010327,no_signal,,,False,
center,691,minimax,0.0,0.0,874.8241834889657,321.0787675855573,1248.1864831417847,0.8793131529942921,-0.720209149149688,21.033505779985894,591.066250455637,811.7570252747853,direction,40.26298811358869,40.26298781469291,False,2.988957774618939e-07
center,691,along_750,0.0,0.0,874.8241834889657,321.0787675855573,1248.1864831417847,0.8793131529942921,-0.720209149149688,21.033505779985894,700.028023690997,269.18537487626827,direction,228.13155044506308,228.1314528182784,False,9.762678467950536e-05
center,691,perpendicular_1000,0.0,0.0,874.8241834889657,321.0787675855573,1248.1864831417847,0.8793131529942921,-0.720209149149688,21.033505779985894,-358.91383316835766,933.3706982546626,no_signal,,,False,
center,691,random_omega,0.0,0.0,874.8241834889657,321.0787675855573,1248.1864831417847,0.8793131529942921,-0.720209149149688,21.033505779985894,-48.690394493148055,1310.705398557858,no_signal,,,False,
center,692,minimax,0.0,0.0,-510.78682562491474,758.2966463051391,1067.141348671352,-0.8913903204929048,0.997152816755069,123.07272428635663,-917.1877701483933,408.7485471544483,direction,40.50167457196652,40.50167427203629,False,2.999302282091776e-07
center,692,along_750,0.0,0.0,-510.78682562491474,758.2966463051391,1067.141348671352,-0.8913903204929048,0.997152816755069,123.07272428635663,-409.2773267319044,628.4839455572322,direction,185.07842737066434,185.078330402896,False,9.696776834289267e-05
center,692,perpendicular_1000,0.0,0.0,-510.78682562491474,758.2966463051391,1067.141348671352,-0.8913903204929048,0.997152816755069,123.07272428635663,-837.9785940763096,-545.7031023092059,no_signal,,,False,
center,692,random_omega,0.0,0.0,-510.78682562491474,758.2966463051391,1067.141348671352,-0.8913903204929048,0.997152816755069,123.07272428635663,-695.6448562367859,-1639.4491577185204,no_signal,,,False,
center,693,minimax,0.0,0.0,-358.5886413066214,354.1257937790989,1056.4607539282788,-0.7512354593473782,0.13794727846642352,134.60753233519787,-980.3983742790545,217.08940144935954,direction,41.34194327068779,41.34194285891917,False,4.117686245308505e-07
center,693,along_750,0.0,0.0,-358.5886413066214,354.1257937790989,1056.4607539282788,-0.7512354593473782,0.13794727846642352,134.60753233519787,-526.6849895660338,533.9502989659495,direction,530.6468924092044,530.6467901572188,False,0.00010225198559510318
center,693,perpendicular_1000,0.0,0.0,-358.5886413066214,354.1257937790989,1056.4607539282788,-0.7512354593473782,0.13794727846642352,134.60753233519787,-711.9337319545995,-702.2466527547117,no_signal,,,False,
center,693,random_omega,0.0,0.0,-358.5886413066214,354.1257937790989,1056.4607539282788,-0.7512354593473782,0.13794727846642352,134.60753233519787,-241.86631983293847,227.53985213274643,direction,1068.6215483378228,1068.59331056541,False,0.02823777241269454
center,694,minimax,0.0,0.0,250.65198313909775,708.8782540048365,1494.317371965054,0.7069566446269571,-0.9741707663117842,71.23389155224808,-245.31886377253832,973.7183553718215,direction,35.61924556537259,35.619245255554965,True,3.0981762222381803e-07
center,694,along_750,0.0,0.0,250.65198313909775,708.8782540048365,1494.317371965054,0.7069566446269571,-0.9741707663117842,71.23389155224808,241.2792582704397,710.129790621733,direction,8.39595109827401,8.395856987639311,True,9.411063469855208e-05
center,694,perpendicular_1000,0.0,0.0,250.65198313909775,708.8782540048365,1494.317371965054,0.7069566446269571,-0.9741707663117842,71.23389155224808,-946.8397208289774,321.7056776939196,direction,75.3762273259938,75.37622689098949,False,4.35004309906617e-07
center,694,random_omega,0.0,0.0,250.65198313909775,708.8782540048365,1494.317371965054,0.7069566446269571,-0.9741707663117842,71.23389155224808,-743.3584536833532,152.29928038648913,direction,87.1422269209528,87.14222637557839,False,5.453744051919784e-07
center,695,minimax,0.0,0.0,431.5292725663822,-123.42119190274563,1423.9050789820276,0.15662172349536085,0.5269164674109585,-15.804376607902027,959.7423588689581,295.30219285217345,direction,42.920111191912106,42.92011075894497,False,4.3296713414520127e-07
center,695,along_750,0.0,0.0,431.5292725663822,-123.42119190274563,1423.9050789820276,0.15662172349536085,0.5269164674109585,-15.804376607902027,721.6478941978562,-204.2653098296423,direction,740.0033471559644,740.0031589640873,False,0.00018819187710050755
center,695,perpendicular_1000,0.0,0.0,431.5292725663822,-123.42119190274563,1423.9050789820276,0.15662172349536085,0.5269164674109585,-15.804376607902027,272.35374643952304,962.1971922638082,direction,52.20628893869559,52.20628858001935,False,3.5867624603724835e-07
center,695,random_omega,0.0,0.0,431.5292725663822,-123.42119190274563,1423.9050789820276,0.15662172349536085,0.5269164674109585,-15.804376607902027,-81.12941042516881,-1578.4391488922936,no_signal,,,False,
center,696,minimax,0.0,0.0,-148.5142928702102,237.07214831519602,1194.3041921942772,0.186482146125599,-0.4746300337541458,122.2516458749311,-911.2362137170983,421.849906152865,direction,50.765016445025005,50.76501591723289,False,5.277921175661504e-07
center,696,along_750,0.0,0.0,-148.5142928702102,237.07214831519602,1194.3041921942772,0.186482146125599,-0.4746300337541458,122.2516458749311,-400.22910751443857,634.2843695837033,direction,740.0023327600396,740.0021445495678,False,0.00018821047183337214
center,696,perpendicular_1000,0.0,0.0,-148.5142928702102,237.07214831519602,1194.3041921942772,0.186482146125599,-0.4746300337541458,122.2516458749311,-845.7124927782711,-533.6388100192514,direction,41.14070718057581,41.14070688009315,False,3.0048266097537635e-07
center,696,random_omega,0.0,0.0,-148.5142928702102,237.07214831519602,1194.3041921942772,0.186482146125599,-0.4746300337541458,122.2516458749311,645.5475528359757,340.6933790519861,direction,37.22712906010455,37.2271287017994,True,3.583051508826429e-07
center,697,minimax,0.0,0.0,439.96922855995336,26.65108317542516,1118.7345602183664,-0.8945721940345837,0.6395580187790337,2.5718770761681853,817.7062647484809,582.8080688371958,direction,43.38107355832264,43.38107311936218,False,4.389604626453547e-07
center,697,along_750,0.0,0.0,439.96922855995336,26.65108317542516,1118.7345602183664,-0.8945721940345837,0.6395580187790337,2.5718770761681853,749.2445364855009,33.65448776354896,direction,740.0029588909393,740.0027706912471,False,0.00018819969227479305
center,697,perpendicular_1000,0.0,0.0,439.96922855995336,26.65108317542516,1118.7345602183664,-0.8945721940345837,0.6395580187790337,2.5718770761681853,-44.87265035139861,998.9927153140012,direction,52.0507790701796,52.050778712142815,False,3.580367859967737e-07
center,697,random_omega,0.0,0.0,439.96922855995336,26.65108317542516,1118.7345602183664,-0.8945721940345837,0.6395580187790337,2.5718770761681853,305.6425869330003,-1187.4766450141244,no_signal,,,False,
center,698,minimax,0.0,0.0,77.72259801564596,976.6153430086342,1074.8596691409273,-0.10168524578049132,-0.38948538116916764,85.34809858457879,-475.35964443947825,884.5009830119055,direction,44.44613350841848,44.446133191398594,False,3.170198823454484e-07
center,698,along_750,0.0,0.0,77.72259801564596,976.6153430086342,1074.8596691409273,-0.10168524578049132,-0.38948538116916764,85.34809858457879,60.82636802389327,747.5293659469319,direction,745.0729241499064,745.0445924046004,False,0.028331745305990808
center,698,perpendicular_1000,0.0,0.0,77.72259801564596,976.6153430086342,1074.8596691409273,-0.10168524578049132,-0.38948538116916764,85.34809858457879,-996.7058212625758,81.10182403185769,no_signal,,,False,
center,698,random_omega,0.0,0.0,77.72259801564596,976.6153430086342,1074.8596691409273,-0.10168524578049132,-0.38948538116916764,85.34809858457879,1134.7198167500906,1230.2262800258677,no_signal,,,False,
center,699,minimax,0.0,0.0,-964.0975610914376,673.5939938047327,1365.318513307302,0.15628119010655528,-0.343251599014309,145.21511864948593,-1003.60647272985,32.90635813035041,direction,64.86698449414102,64.86698409365977,False,4.004812552693693e-07
center,699,along_750,0.0,0.0,-964.0975610914376,673.5939938047327,1365.318513307302,0.15628119010655528,-0.343251599014309,145.21511864948593,-615.9748311410739,427.87265325178873,direction,745.1908004359831,745.162464251116,False,0.028336184867043812
center,699,perpendicular_1000,0.0,0.0,-964.0975610914376,673.5939938047327,1365.318513307302,0.15628119010655528,-0.343251599014309,145.21511864948593,-570.496871002385,-821.2997748547652,no_signal,,,False,
center,699,random_omega,0.0,0.0,-964.0975610914376,673.5939938047327,1365.318513307302,0.15628119010655528,-0.343251599014309,145.21511864948593,1634.4201437885429,-157.96757203131187,no_signal,,,False,
center,700,minimax,0.0,0.0,-666.7307192971638,171.50206647745586,1178.66247087208,0.7787752968983972,0.5664005084400829,166.35340578190187,-947.9432628518647,-331.2285478705219,direction,36.28182597740213,36.28182564993803,True,3.2746410028039463e-07
center,700,along_750,0.0,0.0,-666.7307192971638,171.50206647745586,1178.66247087208,0.7787752968983972,0.5664005084400829,166.35340578190187,-728.8270922582875,176.94934187594367,direction,76.87515243173631,76.8750571263701,False,9.530536621582542e-05
center,700,perpendicular_1000,0.0,0.0,-666.7307192971638,171.50206647745586,1178.66247087208,0.7787752968983972,0.5664005084400829,166.35340578190187,-235.93245583459154,-971.7694563443833,no_signal,,,False,
center,700,random_omega,0.0,0.0,-666.7307192971638,171.50206647745586,1178.66247087208,0.7787752968983972,0.5664005084400829,166.35340578190187,-843.6763730848428,-78.28908163000611,direction,31.695400670720304,31.695400330082517,True,3.4063778642234865e-07
center,701,minimax,0.0,0.0,759.4550636287856,651.5942353808878,1351.4564044482893,0.4588916492478605,0.7807171440440663,41.087693889726715,276.8705955303189,965.2209352481641,direction,47.06372725196298,47.063726923695064,False,3.2826791596107796e-07
center,701,along_750,0.0,0.0,759.4550636287856,651.5942353808878,1351.4564044482893,0.4588916492478605,0.7807171440440663,41.087693889726715,565.2784255370534,492.9100340045331,direction,745.2515111886955,745.2231839701178,False,0.02832721857771503
center,701,perpendicular_1000,0.0,0.0,759.4550636287856,651.5942353808878,1351.4564044482893,0.4588916492478605,0.7807171440440663,41.087693889726715,-657.2133786727107,753.7045673827379,no_signal,,,False,
center,701,random_omega,0.0,0.0,759.4550636287856,651.5942353808878,1351.4564044482893,0.4588916492478605,0.7807171440440663,41.087693889726715,788.4868994192352,315.0901618124952,direction,52.822483547109385,52.82248312386582,False,4.2324356286371767e-07
center,702,minimax,0.0,0.0,-70.66893718725441,-720.350940655696,1031.4255391072509,-0.5500642780002247,0.6616914210013682,-96.1530508549369,452.0252259860212,-896.6504199424324,direction,35.803881222074125,35.8038809067643,True,3.1530982624872195e-07
center,702,along_750,0.0,0.0,-70.66893718725441,-720.350940655696,1031.4255391072509,-0.5500642780002247,0.6616914210013682,-96.1530508549369,-80.3885213831686,-745.6793450470703,direction,48.438915636051355,48.438820773603375,False,9.486244798040389e-05
center,702,perpendicular_1000,0.0,0.0,-70.66893718725441,-720.350940655696,1031.4255391072509,-0.5500642780002247,0.6616914210013682,-96.1530508549369,994.2391267294272,-107.18469517755813,no_signal,,,False,
center,702,random_omega,0.0,0.0,-70.66893718725441,-720.350940655696,1031.4255391072509,-0.5500642780002247,0.6616914210013682,-96.1530508549369,-1005.2903564791362,-343.0859601848915,direction,49.47798998410752,49.47798965742484,False,3.2668268090674246e-07
center,703,minimax,0.0,0.0,-78.25654926873287,48.78088569735899,1403.1413740013445,0.9224639449694563,0.3949814956640143,148.98528982641042,-1003.598242387681,-33.15642301292133,direction,58.957157430632,58.9571568124157,False,6.182163048151779e-07
center,703,along_750,0.0,0.0,-78.25654926873287,48.78088569735899,1403.1413740013445,0.9224639449694563,0.3949814956640143,148.98528982641042,-642.7762808114329,386.4435959182426,direction,740.0027138161871,740.0025256131723,False,0.00018820301477262547
center,703,perpendicular_1000,0.0,0.0,-78.25654926873287,48.78088569735899,1403.1413740013445,0.9224639449694563,0.3949814956640143,148.98528982641042,-515.2581278909902,-857.0350410819105,direction,35.77397159520242,35.773971355985125,True,2.3921729308540307e-07
